SF_ID,OTHER_ID,SF_NAME,SF_TYPE_CD,SF_TYPE,SF_STATUS_CD,SF_STATUS,SF_PRIORITY_CD,SF_PRIORITY,SF_PROBLEM_CODE,SF_PROBLEM_CODE_DESCRIPTION,HEIGHT_FT,VOLUME_CY,FLOW_GPM,KEYWORDS,SHAPEAREA,SHAPELEN,OBJECTID
832224,6063-01,6063-01,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,30,65000,,,27875.75434099,903.28265591436,11027113
832225,6063-02,6063-02,SPOIL,Spoil Area,ABAND,Abandoned,3,Environmental Impact,22,22 Spoil Pile,20,43000,,,20229.499913105,668.908632111939,11027114
832233,6064-01,6064-01,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,40,0,,,7714.650283505,477.447784007981,11027115
832234,6064-02,6064-02,SPOIL,Spoil Area,ABAND,Abandoned,3,Environmental Impact,22,22 Spoil Pile,60,0,,,11417.16539355,537.564680683506,11027116
832235,6064-03,6064-03,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,50,0,,,7741.5086844,473.374292361922,11027117
832236,6064-04,6064-04,SPOIL,Spoil Area,ABAND,Abandoned,3,Environmental Impact,22,22 Spoil Pile,60,0,,,10742.083626925,530.533237495225,11027118
832237,6065-01,6065-01,SUB,Subsidence Area,ABAND,Abandoned,2,Health or Safety Impact,08,08 Subsidence Prone Area,0,0,,S,70891.25336988,1430.57851454764,11027119
832238,6066-01,6066-01,RFSPL,Refuse Pile,ABAND,Abandoned,3,Environmental Impact,41,41 Refuse Pile,0,0,,GO,87354.49846183,1287.35234805353,11027120
832244,6067-01,6067-01,SUB,Subsidence Area,ABAND,Abandoned,3,Environmental Impact,08,08 Subsidence Prone Area,0,0,,,12656.48934915,506.144092789166,11027121
832245,6068-01,6068-01,SPOIL,Spoil Area,ABAND,Abandoned,3,Environmental Impact,22,22 Spoil Pile,10,58000,,,85400.78371945,1544.97550504579,11027122
832246,6069-01,6069-01,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,18,10000,,,8155.089776,441.741327268706,11027123
832247,6069-02,6069-02,SPOIL,Spoil Area,ABAND,Abandoned,3,Environmental Impact,22,22 Spoil Pile,10,19000,,,43674.80422179,1131.12355312603,11027124
832248,6070-01,6070-01,ACSM,Coal Surface Mine,ABAND,Abandoned,2,Health or Safety Impact,20,20 Dry Strip Mine,45,709800,,DH,270068.030397445,3610.06020976592,11027125
832249,6070-02,6070-02,ACSM,Coal Surface Mine,ABAND,Abandoned,2,Health or Safety Impact,20,20 Dry Strip Mine,45,86000,,DH,65347.03796258,1407.13489548371,11027126
832250,6070-03,6070-03,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,30,806600,,,372388.35440918,4193.73415876589,11027127
832251,6070-04,6070-04,ACSM,Coal Surface Mine,ABAND,Abandoned,2,Health or Safety Impact,20,20 Dry Strip Mine,40,0,,DH,13847.660941385,544.478085670764,11027128
832252,6071-01,6071-01,ACSM,Coal Surface Mine,COM,Reclamation Complete,2,Health or Safety Impact,20,20 Dry Strip Mine,35,177400,,DH,78972.594135945,2070.27710711169,11027129
832253,6071-02,6071-02,ACSM,Coal Surface Mine,COM,Reclamation Complete,3,Environmental Impact,20,20 Dry Strip Mine,20,236600,,,170461.436755895,3907.86583346975,11027130
832254,6071-03,6071-03,ACSM,Coal Surface Mine,COM,Reclamation Complete,2,Health or Safety Impact,20,20 Dry Strip Mine,35,48000,,DH,17688.387685255,693.742063597511,11027131
832255,6071-04,6071-04,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,20,48000,,,21187.581169955,718.598914605243,11027132
832256,6071-05,6071-05,ACSM,Coal Surface Mine,ABAND,Abandoned,1,Extreme Health or Safety Impact,20,20 Dry Strip Mine,70,322600,,DH,80231.501190605,1924.00463999043,11027133
832257,6071-06,6071-06,SPOIL,Spoil Area,ABAND,Abandoned,3,Environmental Impact,22,22 Spoil Pile,20,193600,,,153259.11311181,3372.89546275387,11027134
832258,6071-07,6071-07,ACSM,Coal Surface Mine,ABAND,Abandoned,2,Health or Safety Impact,20,20 Dry Strip Mine,40,21500,,DH,13783.462658665,538.732044988299,11027135
832259,6071-08,6071-08,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,20,43000,,,28325.57507476,1180.88948254488,11027136
832260,6071-09,6071-09,ACSM,Coal Surface Mine,COM,Reclamation Complete,3,Environmental Impact,20,20 Dry Strip Mine,0,0,,,4097.717398615,246.045315987006,11027137
832261,6071-10,6071-10,ACSM,Coal Surface Mine,COM,Reclamation Complete,2,Health or Safety Impact,20,20 Dry Strip Mine,30,0,,DH,10079.91451876,436.293195073459,11027138
832262,6071-11,6071-11,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,40,0,,,100563.855888235,3267.47048995488,11027139
832263,6072-01,6072-01,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,40,193600,,,59312.022057835,1689.73945743795,11027140
832264,6072-02,6072-02,SPOIL,Spoil Area,ABAND,Abandoned,3,Environmental Impact,22,22 Spoil Pile,20,548500,,,397000.35524037,6409.69988872199,11027141
832265,6072-03,6072-03,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,30,129000,,,55607.97188442,1583.607335248,11027142
832266,6072-04,6072-04,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,20,107500,,,81165.43614599,1894.92426326579,11027143
832267,6073-01,6073-01,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,15,32000,,,32907.976098235,1223.07633411396,11027144
832268,6073-02,6073-02,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,15,16000,,,9833.491380065,456.550611446139,11027145
832269,6074-01,6074-01,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,20,53700,,,33249.440745225,1148.03652672105,11027146
832290,6078-01,6078-01,SUB,Subsidence Area,ABAND,Abandoned,3,Environmental Impact,53,53 Suspected Subsidence Prone Area,0,0,,,113636.346414265,1253.14150711611,11027147
832291,6079-01,6079-01,SPOIL,Spoil Area,ABAND,Abandoned,3,Environmental Impact,22,22 Spoil Pile,15,274000,,,261365.586906865,2417.99966786019,11027148
832292,6079-02,6079-02,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,20,269000,,,148289.405044315,6016.75009810977,11027149
832293,6079-03,6079-03,SPOIL,Spoil Area,ABAND,Abandoned,3,Environmental Impact,22,22 Spoil Pile,15,395000,,,364119.196237905,6747.83970047214,11027150
832296,6079-06,6079-06,ACSM,Coal Surface Mine,ABAND,Abandoned,2,Health or Safety Impact,20,20 Dry Strip Mine,20,108000,,DH,36483.057037775,1469.99182921757,11027151
832297,6079-07,6079-07,SPOIL,Spoil Area,ABAND,Abandoned,3,Environmental Impact,22,22 Spoil Pile,10,54000,,SA,57770.730354985,1505.90902475834,11027152
832298,6079-08,6079-08,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,30,48000,,,16481.00574533,787.202102822488,11027153
832299,6079-09,6079-09,SPOIL,Spoil Area,ABAND,Abandoned,3,Environmental Impact,22,22 Spoil Pile,10,27000,,,42214.43910881,987.253362253984,11027154
832302,6080-01,6080-01,ACSM,Coal Surface Mine,COM,Reclamation Complete,2,Health or Safety Impact,20,20 Dry Strip Mine,40,80000,,DH,19637.02930501,677.565761522278,11027155
832303,6080-02,6080-02,SPOIL,Spoil Area,COM,Reclamation Complete,3,Environmental Impact,22,22 Spoil Pile,,80000,,SA,73579.899764655,1147.7241552841,11027156
832304,6081-01,6081-01,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,15,24000,,,14812.129040245,642.552588429031,11027157
832305,6081-02,6081-02,SPOIL,Spoil Area,ABAND,Abandoned,3,Environmental Impact,22,22 Spoil Pile,5,172000,,,441829.161481395,2855.88335147975,11027158
832306,6082-01,6082-01,SPOIL,Spoil Area,ABAND,Abandoned,3,Environmental Impact,22,22 Spoil Pile,15,40000,,,35775.226822615,702.088477570413,11027159
832307,6083-01,6083-01,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,20,108000,,,52210.88286155,1855.23826260347,11027160
832308,6084-01,6084-01,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,50,188000,,"SA, H",35950.82848644,1249.988329528,11027161
832309,6084-02,6084-02,ACSM,Coal Surface Mine,COM,Reclamation Complete,2,Health or Safety Impact,21,21 Flooded Strip Mine,20,48000,,HWB,12586.95978479,593.431351355598,11027162
832310,6084-03,6084-03,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,20,65000,,"SA, H",34210.212746945,1087.70244791866,11027163
832311,6084-04,6084-04,SPOIL,Spoil Area,ABAND,Abandoned,3,Environmental Impact,22,22 Spoil Pile,20,194000,,SA,129706.83730422,1655.56112928675,11027164
832312,6084-05,6084-05,ACSM,Coal Surface Mine,COM,Reclamation Complete,2,Health or Safety Impact,20,20 Dry Strip Mine,30,24600,,DH,15603.78077282,640.551247302145,11027165
832313,6085-01,6085-01,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,30,113000,,,22447.49748528,855.327614323537,11027166
832315,6085-03,6085-03,SPOIL,Spoil Area,ABAND,Abandoned,3,Environmental Impact,22,22 Spoil Pile,0,0,,SA,245608.190921645,4197.0583759847,11027167
832316,6085-04,6085-04,SPOIL,Spoil Area,ABAND,Abandoned,3,Environmental Impact,22,22 Spoil Pile,0,0,,,76552.32396304,1854.32284137763,11027168
832320,6086-01,6086-01,ACSM,Coal Surface Mine,ABAND,Abandoned,2,Health or Safety Impact,20,20 Dry Strip Mine,40,151000,,DH,30986.506225545,1318.08866291299,11027169
832321,6086-02,6086-02,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,20,97000,,SA,61222.46207623,1403.05402327145,11027170
832322,6087-01,6087-01,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,30,64000,,,18825.57497723,686.116039647627,11027171
832323,6087-02,6087-02,SPOIL,Spoil Area,ABAND,Abandoned,3,Environmental Impact,22,22 Spoil Pile,10,16000,,,19790.379039985,646.205962995842,11027172
832328,6088-01,6088-01,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,30,177000,,,64955.105692855,1966.70397157751,11027173
832329,6088-02,6088-02,SPOIL,Spoil Area,ABAND,Abandoned,3,Environmental Impact,22,22 Spoil Pile,20,290000,,,179819.32480112,2030.24551577622,11027174
832332,6089-01,6089-01,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,40,344000,,H,98867.78429173,2707.56600174876,11027175
832333,6089-02,6089-02,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,30,307000,,SA,116688.40033116,3272.52802349205,11027176
832334,6089-03,6089-03,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,50,269000,,H,61205.477990695,1795.00567604601,11027177
832335,6089-04,6089-04,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,20,86000,,SA,57303.07342404,1093.42303441725,11027178
832338,6089-07,6089-07,ACSM,Coal Surface Mine,COM,Reclamation Complete,2,Health or Safety Impact,20,20 Dry Strip Mine,20,0,,DH,10162.501231895,524.291010807891,11027179
832339,6089-08,6089-08,ACSM,Coal Surface Mine,COM,Reclamation Complete,3,Environmental Impact,20,20 Dry Strip Mine,25,0,,SA,50624.28366626,917.005108501444,11027180
832340,6089-09,6089-09,SPOIL,Spoil Area,ABAND,Abandoned,UNDET,Priority has not been determined,22,22 Spoil Pile,,,,,21856.64715656,640.965642696221,11027181
832341,6090-01,6090-01,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,10,32000,,,40716.091001345,987.939271640204,11027182
832342,6090-02,6090-02,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,30,65000,,,26584.762316085,833.760136948557,11027183
832343,6090-03,6090-03,SPOIL,Spoil Area,ABAND,Abandoned,3,Environmental Impact,22,22 Spoil Pile,10,27000,,,27102.1254537,783.565702836637,11027184
832344,6091-01,6091-01,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,40,65000,,,15537.10971876,645.288417756329,11027185
832345,6091-02,6091-02,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,40,65000,,,11632.022320355,571.18577220637,11027186
832346,6091-03,6091-03,SPOIL,Spoil Area,ABAND,Abandoned,3,Environmental Impact,22,22 Spoil Pile,15,73000,,,77567.697097015,1881.69247079368,11027187
832349,6092-01,6092-01,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,35,377000,,,44629.19208575,1056.20320425162,11027188
832350,6092-02,6092-02,SPOIL,Spoil Area,ABAND,Abandoned,3,Environmental Impact,22,22 Spoil Pile,20,355000,,,85376.364369865,1855.56450169312,11027189
832352,6092-04,6092-04,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,25,40000,,,14267.111645835,584.159558694358,11027190
832353,6092-05,6092-05,SPOIL,Spoil Area,ABAND,Abandoned,3,Environmental Impact,22,22 Spoil Pile,5,116000,,,293674.211487965,2719.95393703549,11027191
832355,6092-07,6092-07,SPOIL,Spoil Area,ABAND,Abandoned,3,Environmental Impact,22,22 Spoil Pile,,,,SA,195104.60269971,3627.87075531928,11027192
832356,6092-08,6092-08,ACSM,Coal Surface Mine,ABAND,Abandoned,2,Health or Safety Impact,20,20 Dry Strip Mine,,,,DH,9002.753407455,487.946108947376,11027193
832357,6092-09,6092-09,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,,,,PI,41983.705268365,1333.6192393733,11027194
832360,6093-03,6093-03,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,25,282000,,SA,132903.624959225,1548.05301243938,11027195
832363,6093-06,6093-06,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,20,140000,,SA,93749.30286716,1949.93417834546,11027196
832364,6093-07,6093-07,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,30,210000,,PI,52283.067687835,2383.16459557091,11027197
832366,6093-09,6093-09,ACSM,Coal Surface Mine,ABAND,Abandoned,2,Health or Safety Impact,20,20 Dry Strip Mine,15,0,,DH,7719.04518313,381.03340403289,11027198
832367,6093-10,6093-10,ACSM,Coal Surface Mine,ABAND,Abandoned,2,Health or Safety Impact,20,20 Dry Strip Mine,35,0,,DH,15841.939093375,657.114391394577,11027199
832368,6094-01,6094-01,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,20,108000,,,55449.62764662,1842.04861976216,11027200
832369,6094-02,6094-02,SPOIL,Spoil Area,ABAND,Abandoned,3,Environmental Impact,22,22 Spoil Pile,10,86000,,,124564.154616465,1660.93781047468,11027201
832372,6094-05,6094-05,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,30,97000,,,30212.443358845,1172.91954281726,11027202
832377,6096-01,6096-01,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,30,81000,,,23117.73199942,880.79948980886,11027203
832378,6096-02,6096-02,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,40,108000,,,30954.284722865,936.002375602342,11027204
832379,6096-03,6096-03,SPOIL,Spoil Area,ABAND,Abandoned,3,Environmental Impact,22,22 Spoil Pile,15,40000,,,33983.26280761,957.999300351783,11027205
832380,6096-04,6096-04,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,60,387000,,,67384.49061081,2090.7738080807,11027206
832381,6096-05,6096-05,SPOIL,Spoil Area,ABAND,Abandoned,3,Environmental Impact,22,22 Spoil Pile,15,105000,,,103653.413956565,2070.7292934272,11027207
832386,6097-01,6097-01,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,30,145000,,,40611.935219775,1614.56238922865,11027208
832387,6097-02,6097-02,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,25,121000,,,40855.1262667,1596.06126263092,11027209
832388,6097-03,6097-03,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,21,21 Flooded Strip Mine,15,32000,,,28016.54762467,803.814796347474,11027210
832389,6097-04,6097-04,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,30,194000,,,82849.21431911,2188.73979576929,11027211
832390,6097-05,6097-05,SPOIL,Spoil Area,ABAND,Abandoned,3,Environmental Impact,22,22 Spoil Pile,30,613000,,,260195.5245227,2868.44862059791,11027212
832391,6097-06,6097-06,SPOIL,Spoil Area,ABAND,Abandoned,3,Environmental Impact,22,22 Spoil Pile,20,247000,,,162945.84134675,1822.02529834092,11027213
832392,6097-07,6097-07,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,15,24000,,,12219.140903575,610.097470158842,11027214
832393,6098-01,6098-01,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,20,43000,,,18997.7127447,752.982882389344,11027215
832394,6098-02,6098-02,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,20,32000,,,13705.19167875,548.691363188605,11027216
832395,6098-03,6098-03,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,21,21 Flooded Strip Mine,20,22000,,,9475.853323065,420.622163983685,11027217
832396,6098-04,6098-04,SPOIL,Spoil Area,ABAND,Abandoned,3,Environmental Impact,22,22 Spoil Pile,20,161000,,,103110.2285586,2447.1917294985,11027218
832397,6099-01,6099-01,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,30,81000,,,20848.202436565,848.406248820372,11027219
832398,6099-02,6099-02,SPOIL,Spoil Area,ABAND,Abandoned,3,Environmental Impact,22,22 Spoil Pile,20,97000,,,61469.17896207,1061.10637283469,11027220
832400,6099-04,6099-04,SPOIL,Spoil Area,ABAND,Abandoned,3,Environmental Impact,22,22 Spoil Pile,10,43000,,,56011.257949625,879.030737290848,11027221
832402,6100-01,6100-01,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,25,210000,,,131403.313917685,4249.30975175436,11027222
832403,6100-02,6100-02,SPOIL,Spoil Area,ABAND,Abandoned,3,Environmental Impact,22,22 Spoil Pile,10,52000,,,90540.18064153,3491.9842593889,11027223
832404,6100-03,6100-03,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,35,24000,,,29366.12351779,1212.93226168574,11027224
832405,6100-04,6100-04,SPOIL,Spoil Area,ABAND,Abandoned,3,Environmental Impact,22,22 Spoil Pile,15,16000,,,13270.499204145,731.84065506342,11027225
832406,6100-05,6100-05,RFSPL,Refuse Pile,ABAND,Abandoned,3,Environmental Impact,41,41 Refuse Pile,20,17835,,,11719.216320895,540.656350566983,11027226
832407,6100-06,6100-06,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,25,24000,,,15804.56249188,955.21621702962,11027227
832408,6100-07,6100-07,SPOIL,Spoil Area,ABAND,Abandoned,3,Environmental Impact,22,22 Spoil Pile,15,17000,,,8342.046589415,553.090129982785,11027228
832409,6100-08,6100-08,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,20,65000,,,69549.055230055,1833.06634461596,11027229
832410,6100-09,6100-09,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,20,30000,,,10209.93851588,725.832522186468,11027230
832411,6100-10,6100-10,SPOIL,Spoil Area,ABAND,Abandoned,3,Environmental Impact,22,22 Spoil Pile,10,11000,,,18882.36469798,695.744632346736,11027231
832412,6101-01,6101-01,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,25,48000,,,58006.64103988,1661.42475280758,11027232
832413,6101-02,6101-02,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,40,45000,,,23850.92190453,1422.67262152288,11027233
832414,6101-03,6101-03,SPOIL,Spoil Area,ABAND,Abandoned,3,Environmental Impact,22,22 Spoil Pile,25,20000,,,13642.58569513,714.114306605693,11027234
832415,6101-04,6101-04,SPOIL,Spoil Area,ABAND,Abandoned,3,Environmental Impact,22,22 Spoil Pile,20,20000,,,9813.474257555,587.709648530473,11027235
832416,6101-05,6101-05,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,20,54000,,,29634.262647745,1637.16414384454,11027236
832417,6101-06,6101-06,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,20,32000,,,16369.973646205,751.650094425976,11027237
832418,6101-07,6101-07,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,20,0,,,21631.662512375,648.352795758079,11027238
832419,6102-01,6102-01,ACSM,Coal Surface Mine,ABAND,Abandoned,2,Health or Safety Impact,20,20 Dry Strip Mine,35,183750,,DH,79691.33420725,2988.62828505985,11027239
832420,6102-02,6102-02,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,30,113000,,,57472.933544705,1542.8192112016,11027240
832421,6102-03,6102-03,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,15,40000,,,116307.839630515,1642.32854904148,11027241
832422,6102-04,6102-04,SUB,Subsidence Area,ABAND,Abandoned,3,Environmental Impact,53,53 Suspected Subsidence Prone Area,4,0,,,87282.14017879,1231.43154526759,11027242
832423,6103-01,6103-01,ACSM,Coal Surface Mine,ABAND,Abandoned,3,Environmental Impact,20,20 Dry Strip Mine,40,86000,,,19375.54371936,1020.15967850964,11027243
